2,21,6,2,35,4,11,6,31,21,0.0327348
2,21,6,2,35,4,11,6,7,21,0.0654696
2,21,6,2,35,4,11,6,31,21,0.0327348
2,21,6,2,36,4,11,6,7,21,0.0327348
2,21,6,2,36,4,11,6,7,21,0.0327348
2,21,6,2,35,4,11,6,7,21,0.0327348
2,21,6,2,36,4,11,6,31,21,0.0327348
2,21,6,2,35,4,11,6,7,21,0.0654696
2,21,6,2,36,4,11,6,31,21,0.0327348
2,21,6,2,36,4,11,6,7,21,0.0982045
2,21,6,2,35,4,11,6,31,21,0.0327348
2,21,6,2,35,4,11,6,31,21,0.0327348
2,21,6,2,35,4,11,6,7,21,0.0654696
2,21,6,2,36,3,37,5,7,21,0.0327348
2,21,6,2,36,4,11,6,31,21,0.0327348
2,21,6,2,35,4,11,6,7,21,0.0327348
2,21,6,2,35,4,11,6,31,21,0.0327348
2,21,6,2,36,4,11,6,7,21,0.0327348
2,21,6,2,36,3,37,5,7,21,0.0327348
2,21,6,2,36,4,11,6,7,21,0.0327348
2,21,6,2,36,3,37,5,7,21,0.0654696
2,21,6,2,35,4,11,6,31,21,0.0327348
2,21,6,2,35,4,11,6,7,21,0.0327348
2,21,6,2,35,4,11,6,7,21,0.0327348
2,21,6,2,36,3,37,5,7,21,0.0327348
2,21,6,2,36,4,11,6,31,21,0.0327348
2,21,6,2,36,4,11,6,31,21,0.0327348
28,14,2,28,17,14,12.9824
28,14,2,28,17,14,8.90219
28,14,2,28,17,14,9.64404
28,14,2,28,17,14,11.8696
10,28,5,10,15,12,14,17,28,0.0334716
10,28,5,10,15,13,29,17,28,0.0669432
10,28,5,10,15,13,29,17,28,0.0669432
10,28,5,10,15,13,29,17,28,0.0334716
10,28,5,10,15,13,29,17,28,0.0334716
10,28,5,10,15,13,29,17,28,0.0334716
10,28,5,10,15,13,29,17,28,0.0334716
10,28,5,10,15,13,29,17,28,0.0669432
10,28,5,10,15,13,29,17,28,0.0669432
10,28,5,10,15,13,29,17,28,0.0334716
10,28,5,10,15,13,29,17,28,0.0334716
10,28,5,10,15,13,29,17,28,0.0334716
10,28,6,10,15,31,16,20,25,28,0.0334716
10,28,6,10,15,31,16,20,25,28,0.0334716
10,28,7,10,8,6,31,16,20,25,28,0.0334716
10,28,7,10,8,6,31,16,20,25,28,0.0334716
10,28,7,10,8,6,31,16,20,25,28,0.0334716
10,28,7,10,8,6,31,16,20,25,28,0.0334716
10,28,7,10,8,6,31,16,20,25,28,0.0334716
10,28,7,10,8,6,31,16,20,25,28,0.0334716
10,28,7,10,8,6,31,16,20,25,28,0.0334716
10,28,7,10,8,6,31,16,20,25,28,0.0334716
10,28,7,10,8,6,31,16,20,25,28,0.0334716
10,28,7,10,8,6,31,16,20,25,28,0.0334716
10,28,7,10,8,6,31,16,20,25,28,0.0334716
10,28,7,10,8,6,31,16,20,25,28,0.0334716
10,28,7,10,8,6,31,16,20,25,28,0.0334716
10,28,7,10,8,6,31,16,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0669432
10,28,8,10,8,6,31,21,23,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,8,10,8,6,31,16,23,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,8,10,8,6,31,16,23,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,9,10,8,6,7,21,23,30,20,25,28,0.0334716
10,28,8,10,8,6,31,16,23,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0669432
10,28,9,10,8,6,31,21,24,30,20,25,28,0.0334716
10,28,8,10,8,6,31,16,23,20,25,28,0.0669432
10,28,9,10,8,6,7,21,23,30,20,25,28,0.0334716
10,28,8,10,8,6,31,21,23,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,8,10,8,6,31,16,23,20,25,28,0.0334716
10,28,9,10,8,6,31,21,23,30,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,7,10,8,6,31,16,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,8,10,8,6,31,16,23,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,8,10,8,6,31,16,23,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,9,10,8,6,7,21,23,30,20,25,28,0.0334716
10,28,7,10,8,6,31,16,20,25,28,0.0669432
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,9,10,8,6,31,21,24,30,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,7,10,8,6,31,16,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,9,10,8,6,31,16,23,30,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,9,10,8,6,31,21,24,30,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,9,10,8,6,7,21,23,30,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,9,10,8,6,31,21,24,30,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,9,10,8,6,7,21,23,30,20,25,28,0.0334716
10,28,9,10,8,6,31,21,24,30,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,9,10,8,6,31,21,24,30,20,25,28,0.0334716
10,28,8,10,8,6,31,21,23,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,9,10,8,6,7,21,23,30,20,25,28,0.0334716
10,28,8,10,8,6,31,16,23,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0669432
10,28,8,10,8,6,31,21,23,20,25,28,0.0334716
10,28,9,10,8,6,31,21,23,30,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,9,10,8,6,7,21,23,30,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,8,10,8,6,7,21,23,20,25,28,0.0334716
10,28,9,10,8,6,7,21,23,30,20,25,28,0.0334716
10,28,9,10,8,6,7,21,24,30,20,25,28,0.0334716
37,0,4,37,3,4,33,0,0.274509
37,0,4,37,3,4,33,0,0.205882
37,0,4,37,3,4,33,0,0.343137
37,0,4,37,3,4,33,0,0.37745
37,0,4,37,3,4,33,0,0.171568
37,0,4,37,3,4,33,0,0.343137
37,0,4,37,3,4,33,0,0.480391
37,0,4,37,3,4,33,0,0.205882
37,0,4,37,3,4,33,0,0.240196
37,0,4,37,3,4,33,0,0.343137
37,0,4,37,3,4,33,0,0.171568
37,0,4,37,3,4,33,0,0.171568
37,0,4,37,3,4,33,0,0.308823
37,0,4,37,3,4,33,0,0.137255
37,0,4,37,3,4,33,0,0.0686273
37,0,4,37,3,4,33,0,0.171568
0,2,3,0,34,35,2,2.04829
0,2,3,0,34,35,2,1.53622
0,2,3,0,34,35,2,1.22898
0,2,3,0,34,35,2,1.84346
0,2,3,0,34,35,2,1.53622
0,2,3,0,34,35,2,1.53622
0,2,3,0,34,35,2,1.22898
0,2,3,0,34,35,2,1.02415
38,24,5,38,37,5,7,21,24,0.140518
38,24,5,38,37,5,7,21,24,0.140518
38,24,5,38,37,5,7,21,24,0.187357
38,24,5,38,37,5,7,21,24,0.281035
38,24,5,38,37,5,7,21,24,0.140518
38,24,5,38,37,5,7,21,24,0.140518
38,24,5,38,37,5,7,21,24,0.234196
38,24,5,38,37,5,7,21,24,0.0936784
38,24,5,38,37,5,7,21,24,0.187357
38,24,5,38,37,5,7,21,24,0.281035
38,24,5,38,37,5,7,21,24,0.140518
38,24,5,38,37,5,7,21,24,0.187357
38,24,5,38,37,5,7,21,24,0.187357
38,24,5,38,37,5,7,21,24,0.234196
38,24,5,38,37,5,7,21,24,0.234196
38,24,5,38,37,5,7,21,24,0.327874
38,24,5,38,37,5,7,21,24,0.234196
38,24,5,38,37,5,7,21,24,0.187357
38,24,5,38,37,5,7,21,24,0.281035
38,24,5,38,37,5,7,21,24,0.0468392
38,24,5,38,37,5,7,21,24,0.0936784
38,24,5,38,37,5,7,21,24,0.187357
38,24,5,38,37,5,7,21,24,0.140518
38,24,5,38,37,5,7,21,24,0.234196
38,24,5,38,37,5,7,21,24,0.140518
38,24,5,38,37,5,7,21,24,0.140518
38,24,5,38,37,5,7,21,24,0.0468392
38,24,5,38,37,5,7,21,24,0.187357
38,24,5,38,37,5,7,21,24,0.0936784
38,24,5,38,37,5,7,21,24,0.140518
38,24,5,38,37,5,7,21,24,0.140518
38,24,5,38,37,5,7,21,24,0.0468392
18,11,6,18,17,29,13,15,10,11,0
18,11,6,18,17,29,13,15,10,11,0
18,11,6,18,17,29,13,15,10,11,0
18,11,6,18,17,29,13,15,10,11,0
18,11,6,18,17,29,13,15,10,11,0
18,11,6,18,17,29,13,15,10,11,0.200725
18,11,6,18,17,29,13,15,10,11,0.638803
18,11,6,18,17,29,13,15,10,11,0.425868
18,11,6,18,17,29,13,15,10,11,0.638803
18,11,6,18,17,29,13,15,10,11,0.425868
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.638803
18,11,6,18,17,29,13,15,10,11,0
18,11,6,18,17,29,13,15,10,11,0
18,11,6,18,17,29,13,15,10,11,0
18,11,6,18,17,29,13,15,10,11,0.526915
18,11,6,18,17,29,13,15,10,11,0.425868
18,11,6,18,17,29,13,15,10,11,0.425868
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.425868
18,11,6,18,17,29,13,15,10,11,0.425868
18,11,6,18,17,29,13,15,10,11,0.638803
18,11,6,18,17,29,13,15,10,11,0.425868
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.425868
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.638803
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.638803
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.851737
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,27,14,12,9,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.425868
18,11,6,18,17,29,13,15,10,11,0.425868
18,11,6,18,17,29,13,15,10,11,0.638803
18,11,6,18,27,14,12,9,10,11,0.212934
18,11,6,18,27,14,12,9,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.425868
18,11,8,18,26,25,20,23,21,7,6,11,0
18,11,6,18,17,29,13,15,10,11,0.425868
18,11,6,18,27,14,12,9,10,11,0.212934
18,11,8,18,26,25,20,23,21,31,6,11,0
18,11,7,18,26,25,20,16,31,6,11,0
18,11,6,18,17,14,12,9,10,11,0.212934
18,11,8,18,26,25,20,23,21,7,6,11,0
18,11,8,18,26,25,20,23,21,7,6,11,0
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,14,12,9,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,14,12,15,10,11,0.212934
18,11,6,18,17,14,12,9,10,11,0.212934
18,11,6,18,17,14,12,9,10,11,0.212934
18,11,8,18,26,25,20,23,21,31,6,11,0
18,11,8,18,26,25,20,23,21,7,6,11,0
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,6,18,17,14,12,9,10,11,0.212934
18,11,8,18,26,25,20,23,21,7,6,11,0
18,11,7,18,26,25,20,16,31,6,11,0
18,11,6,18,17,14,12,9,10,11,0.212934
18,11,6,18,17,14,12,9,10,11,0.212934
18,11,6,18,17,29,13,15,10,11,0.212934
18,11,8,18,26,25,20,23,21,7,6,11,0
18,11,6,18,17,14,12,9,10,11,0.212934
18,11,7,18,26,25,20,16,31,6,11,0
19,13,4,19,27,14,12,13,0.367977
19,13,4,19,27,14,12,13,0.137991
19,13,4,19,27,14,12,13,0.0919943
19,13,4,19,27,14,12,13,0.459972
19,13,4,19,27,14,12,13,0.367977
19,13,4,19,27,14,12,13,0.275983
19,13,4,19,27,14,12,13,0.229986
19,13,4,19,27,14,12,13,0.413974
19,13,4,19,27,14,12,13,0.413974
19,13,4,19,27,14,12,13,0.229986
19,13,4,19,27,14,12,13,0.32198
19,13,4,19,27,14,12,13,0.137991
19,13,4,19,27,14,12,13,0.229986
19,13,4,19,27,14,12,13,0.413974
19,13,5,19,27,14,17,29,13,0.0919943
19,13,5,19,27,14,17,29,13,0.0459972
19,13,5,19,27,14,17,29,13,0.0919943
19,13,5,19,27,14,17,29,13,0.0919943
19,13,5,19,27,14,17,29,13,0.0919943
19,13,5,19,27,14,17,29,13,0.0459972
19,13,5,19,27,14,17,29,13,0.0459972
19,13,5,19,27,14,17,29,13,0.0459972
19,13,5,19,27,14,17,29,13,0.0459972
19,13,5,19,27,14,17,29,13,0.0459972
19,13,5,19,27,14,17,29,13,0.0459972
19,13,5,19,27,14,17,29,13,0.0459972
19,13,4,19,27,14,12,13,0.229986
19,13,4,19,27,14,12,13,0.275983
19,13,5,19,22,18,17,29,13,0.0459972
32,6,4,32,9,10,8,6,0.20725
32,6,4,32,9,10,8,6,0.150728
32,6,4,32,9,10,8,6,0.113046
32,6,4,32,9,10,8,6,0.150728
32,6,4,32,9,10,8,6,0.131887
32,6,4,32,9,10,8,6,0.131887
32,6,4,32,9,10,8,6,0.0565228
32,6,4,32,9,10,8,6,0.20725
32,6,4,32,9,10,8,6,0.113046
32,6,4,32,9,10,8,6,0.169568
32,6,4,32,9,10,8,6,0.188409
32,6,4,32,9,10,8,6,0.226091
32,6,4,32,9,10,8,6,0.0942047
32,6,4,32,9,10,8,6,0.150728
32,6,4,32,9,10,8,6,0.0753638
32,6,4,32,9,10,8,6,0.0376819
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,10,1,2,36,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,10,1,2,35,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,10,1,2,36,4,11,10,15,13,29,17,18,0
1,18,10,1,2,36,4,11,10,15,13,29,17,18,0
1,18,10,1,2,36,4,11,10,15,13,29,17,18,0
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,10,1,2,36,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,10,1,2,36,4,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,10,1,2,36,4,11,10,15,12,14,27,18,1.06457
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,10,1,2,36,4,33,32,9,12,14,27,18,1.06457
1,18,10,1,2,35,4,11,10,15,12,14,27,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,10,1,2,36,4,33,32,9,12,14,27,18,1.06457
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,10,1,2,36,4,11,10,15,12,14,27,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,11,10,15,12,14,27,18,1.06457
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,10,1,2,36,4,11,10,15,12,14,27,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,10,1,2,35,4,11,10,15,13,29,17,18,0.999727
1,18,12,1,2,36,4,11,10,15,13,29,17,14,27,18,0
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,12,1,2,35,4,11,10,15,13,29,17,14,27,18,0
1,18,10,1,2,35,4,33,32,9,12,14,27,18,1.06457
1,18,12,1,2,36,4,11,10,15,13,29,17,14,27,18,0
1,18,12,1,2,35,4,11,10,15,13,29,17,14,27,18,0
1,18,12,1,2,35,4,11,10,15,13,29,17,14,27,18,0
1,18,11,1,3,4,11,10,15,13,29,17,14,27,18,0
1,18,10,1,2,36,4,33,32,9,12,14,27,18,1.06457
1,18,10,1,2,36,4,33,32,9,12,14,27,18,1.06457
1,18,12,1,2,36,4,11,10,15,13,29,17,14,27,18,0
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,11,1,3,4,11,10,15,13,29,17,14,27,18,0
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,11,1,3,4,11,10,15,13,29,17,14,27,18,0
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,11,1,3,4,11,10,15,13,29,17,14,27,18,0
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,12,1,2,35,4,11,10,15,13,29,17,14,27,18,0
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,11,10,15,13,29,17,18,1.06457
1,18,10,1,2,35,4,11,10,15,13,29,17,18,1.06457
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,10,1,2,36,4,11,10,15,13,29,17,18,0
1,18,10,1,2,35,4,11,10,15,13,29,17,18,0
1,18,10,1,2,36,4,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,2.12913
1,18,10,1,2,36,4,11,10,15,13,29,17,18,0
1,18,10,1,2,36,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,1.06457
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,11,1,3,4,11,10,15,13,29,17,14,27,18,0
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,10,1,2,35,4,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,11,1,2,35,34,0,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,11,10,15,13,29,17,18,0
1,18,9,1,3,4,11,10,15,13,29,17,18,1.01747
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,10,1,2,36,4,33,32,9,12,14,27,18,1.06457
1,18,10,1,2,36,4,11,10,15,13,29,17,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
1,18,9,1,3,4,33,32,9,12,14,27,18,1.06457
26,30,3,26,25,20,30,1.10519
26,30,3,26,25,20,30,2.02619
26,30,3,26,25,20,30,1.47359
26,30,3,26,25,20,30,1.19729
26,30,3,26,25,20,30,1.10519
26,30,3,26,25,20,30,0.920996
26,30,3,26,25,20,30,1.38149
26,30,3,26,25,20,30,1.56569
8,17,5,8,10,9,12,14,17,0.0217881
8,17,5,8,10,15,13,29,17,0.108941
8,17,5,8,10,15,13,29,17,0.108941
8,17,5,8,10,15,13,29,17,0.0653644
8,17,5,8,10,15,13,29,17,0.0871525
8,17,5,8,10,15,13,29,17,0.0435763
8,17,5,8,10,15,13,29,17,0.196093
8,17,5,8,10,15,13,29,17,0.0653644
8,17,5,8,10,15,13,29,17,0.152517
8,17,5,8,10,15,13,29,17,0.0653644
8,17,5,8,10,15,13,29,17,0.130729
8,17,5,8,10,15,13,29,17,0.0435763
8,17,5,8,10,15,13,29,17,0.0871525
8,17,5,8,10,15,13,29,17,0.0653644
8,17,5,8,10,15,13,29,17,0.0871525
8,17,5,8,10,15,13,29,17,0.0653644
8,17,5,8,10,15,13,29,17,0.174305
8,17,5,8,10,15,13,29,17,0.0871525
