source,destination,length,path
0,1,1,0,1,39050.4
7,1,2,7,8,1,35.1874
6,8,1,6,8,2715.29
8,6,1,8,6,2673.95
8,2,1,8,2,2613.03
3,9,1,3,9,2523.83
9,4,1,9,4,1962.49
9,4,2,9,6,4,446.021
3,5,1,3,5,2391.11
5,8,1,5,8,2321.48
3,2,1,3,2,2258.39
3,8,1,3,8,2127.85
0,5,1,0,5,8981.9
0,5,2,0,6,5,0
0,5,2,0,9,5,4782.91
0,5,2,0,7,5,0
0,5,2,0,8,5,0
0,5,2,0,1,5,0
0,5,2,0,3,5,0
0,5,2,0,4,5,0
0,5,2,0,2,5,0
2,4,1,2,4,2038.64
9,3,1,9,3,2025.59
6,2,1,6,2,1908.1
5,2,1,5,2,1812.37
8,5,1,8,5,1742.75
5,7,1,5,7,1738.39
9,6,1,9,6,1636.14
9,5,1,9,5,1525.17
7,3,1,7,3,1520.82
8,7,1,8,7,1518.65
0,9,1,0,9,6603.82
0,9,2,0,6,9,0
0,9,2,0,8,9,0
0,9,3,0,7,5,9,0
0,9,2,0,3,9,0
0,9,2,0,4,9,0
0,9,2,0,1,9,0
0,9,2,0,5,9,0
0,9,2,0,2,9,0
0,9,3,0,7,2,9,0
0,9,2,0,7,9,0
3,7,1,3,7,1435.97
9,7,1,9,7,1388.1
2,6,1,2,6,1264.09
9,2,1,9,2,1074.8
7,5,1,7,5,1061.75
2,8,1,2,8,1053.04
7,8,1,7,8,937.732
2,9,1,2,9,661.417
2,5,1,2,5,628.781
7,2,1,7,2,313.303
5,0,1,5,0,30193.7
5,0,2,5,7,0,2156.69
5,0,2,5,2,0,3774.22
5,0,2,5,9,0,4313.39
5,0,2,5,6,0,1078.35
5,0,2,5,3,0,539.174
5,0,2,5,8,0,1617.52
2,7,1,2,7,274.14
