source,destination,length,path
0,1,1,0,1,37848.2
2,3,2,2,7,3,243.467
1,7,1,1,7,4043.14
5,9,1,5,9,3730.11
7,4,1,7,4,3664.5
6,4,1,6,4,3329.92
6,4,2,6,8,4,302.72
4,3,1,4,3,3585.78
6,3,1,6,3,3538.92
5,3,1,5,3,3465.81
4,6,1,4,6,3456.44
8,3,1,8,3,3411.45
1,0,1,1,0,32944.9
1,0,2,1,7,0,2745.41
1,0,2,1,9,0,4118.11
1,0,2,1,8,0,2745.41
1,0,2,1,2,0,1372.7
1,0,2,1,3,0,2745.41
1,0,2,1,6,0,1372.7
1,0,2,1,5,0,1372.7
9,1,1,9,1,3375.84
6,5,1,6,5,3347.72
4,9,1,4,9,3270.87
4,7,1,4,7,3254
8,9,1,8,9,3222.14
4,8,1,4,8,3220.26
3,4,1,3,4,3105.92
6,9,1,6,9,2706.67
3,6,1,3,6,2701.05
8,4,1,8,4,2459.25
0,2,1,0,2,26264.9
0,2,2,0,9,2,6253.55
0,2,2,0,5,2,6253.55
0,2,2,0,6,2,2501.42
0,2,2,0,8,2,2501.42
0,2,2,0,1,2,1250.71
7,1,1,7,1,1773.42
7,1,2,7,5,1,682.083
6,8,1,6,8,2339.28
8,6,1,8,6,2303.67
8,2,1,8,2,2251.19
3,9,1,3,9,2174.33
9,4,1,9,4,2074.99
3,5,1,3,5,2059.99
5,8,1,5,8,2000.01
3,2,1,3,2,1945.65
3,8,1,3,8,1833.19
0,5,1,0,5,19701.6
0,5,2,0,7,5,5794.58
0,5,2,0,9,5,3476.75
0,5,2,0,6,5,2317.83
0,5,2,0,1,5,4635.66
0,5,2,0,3,5,2317.83
0,5,2,0,4,5,2317.83
0,5,2,0,2,5,1158.92
2,4,1,2,4,1756.34
9,3,1,9,3,1745.09
6,2,1,6,2,1643.87
5,2,1,5,2,1561.4
8,5,1,8,5,1501.42
5,7,1,5,7,1497.67
9,6,1,9,6,1409.57
9,5,1,9,5,1313.97
7,3,1,7,3,1310.22
8,7,1,8,7,1308.35
0,9,1,0,9,20881.7
0,9,2,0,6,9,5495.19
0,9,2,0,1,9,1099.04
0,9,2,0,8,9,3297.12
0,9,2,0,4,9,3297.12
0,9,2,0,3,9,3297.12
0,9,3,0,7,2,9,1099.04
0,9,2,0,5,9,1099.04
3,7,1,3,7,1237.12
9,7,1,9,7,1195.88
2,6,1,2,6,1089.04
9,2,1,9,2,925.966
7,5,1,7,5,914.72
2,8,1,2,8,907.222
7,8,1,7,8,807.878
2,9,1,2,9,569.825
2,5,1,2,5,541.709
7,2,1,7,2,269.917
5,0,1,5,0,29264.2
5,0,2,5,7,0,2090.3
5,0,2,5,9,0,3135.45
5,0,2,5,8,0,2090.3
5,0,2,5,2,0,1045.15
2,7,1,2,7,236.178
