36,15,4,36,31,27,23,15,0.0299821
36,15,4,36,31,27,22,15,0.0599642
36,15,4,36,31,33,22,15,0.0299821
36,15,4,36,31,27,22,15,0.0299821
36,15,4,36,31,27,23,15,0.0599642
36,15,4,36,31,27,23,15,0.0299821
36,15,4,36,31,27,23,15,0.0299821
36,15,4,36,31,27,23,15,0.0599642
36,15,4,36,33,27,23,15,0.0299821
36,15,4,36,31,27,23,15,0.0299821
36,15,4,36,33,27,22,15,0.0299821
36,15,4,36,31,27,23,15,0.0299821
36,15,4,36,33,27,23,15,0.0299821
36,15,4,36,33,27,23,15,0.0299821
36,15,4,36,33,27,23,15,0.0299821
36,15,5,36,31,33,27,23,15,0.0299821
13,36,3,13,25,33,36,0.619631
13,36,3,13,25,33,36,0.719571
13,36,3,13,25,33,36,0.459726
13,36,3,13,25,33,36,0.919452
13,36,3,13,25,33,36,0.739559
13,36,3,13,25,33,36,0.639619
13,36,3,13,25,33,36,0.639619
13,36,3,13,25,33,36,0.679595
33,14,3,33,22,15,14,0.659607
33,14,3,33,22,15,14,0.41975
33,14,3,33,22,15,14,0.579654
33,14,3,33,22,15,14,0.639619
33,14,3,33,22,15,14,0.499702
33,14,3,33,22,15,14,0.599642
33,14,3,33,22,15,14,0.619631
33,14,3,33,22,15,14,0.41975
33,14,3,33,25,13,14,0.0399762
33,14,3,33,25,13,14,0.0399762
33,14,3,33,25,13,14,0.0199881
33,14,3,33,25,13,14,0.0199881
33,14,3,33,25,13,14,0.0399762
33,14,3,33,25,13,14,0.0199881
33,14,3,33,25,13,14,0.0199881
33,14,4,33,27,23,15,14,0.0799523
33,14,4,33,27,23,15,14,0.0599642
33,14,4,33,27,23,15,14,0.0199881
33,14,4,33,27,22,15,14,0.0199881
33,14,4,33,27,23,15,14,0.0599642
33,14,4,33,27,23,15,14,0.0399762
33,14,4,33,27,22,15,14,0.0199881
33,14,4,33,27,23,15,14,0.0799523
33,14,4,33,27,23,15,14,0.0199881
33,14,4,33,27,22,15,14,0.0199881
33,14,4,33,27,23,15,14,0.0199881
33,14,4,33,27,22,15,14,0.0199881
33,14,4,33,27,23,15,14,0.0199881
33,14,4,33,27,23,15,14,0.0199881
33,14,4,33,27,22,15,14,0.0199881
33,14,3,33,25,13,14,0.0199881
33,14,4,33,25,13,8,14,0.0199881
33,14,4,33,27,23,15,14,0.0199881
33,14,4,33,27,23,15,14,0.0599642
33,14,4,33,27,23,15,14,0.0599642
33,14,4,33,27,23,15,14,0.0399762
33,14,4,33,27,22,15,14,0.0199881
33,14,4,33,27,22,15,14,0.0199881
4,18,3,4,5,17,18,0.349791
4,18,3,4,8,12,18,0.474717
4,18,3,4,8,12,18,0.324806
4,18,3,4,8,12,18,0.449732
4,18,3,4,5,17,18,0.474717
4,18,3,4,8,12,18,0.449732
4,18,3,4,8,12,18,0.524687
4,18,3,4,5,17,18,0.549672
4,18,3,4,5,17,18,0.349791
4,18,3,4,5,17,18,0.324806
4,18,3,4,5,17,18,0.249851
4,18,3,4,5,17,18,0.324806
4,18,3,4,8,12,18,0.199881
4,18,3,4,8,12,18,0.424747
4,18,3,4,8,12,18,0.499702
4,18,3,4,5,17,18,0.299821
4,18,4,4,8,12,17,18,0.0249851
4,18,4,4,8,12,17,18,0.0249851
4,18,4,4,8,12,17,18,0.0499702
4,18,4,4,8,12,17,18,0.0499702
4,18,4,4,8,12,17,18,0.0249851
4,18,4,4,8,12,17,18,0.0749553
4,18,4,4,8,12,17,18,0.0499702
4,18,4,4,8,12,17,18,0.0499702
4,18,4,4,8,12,17,18,0.0249851
4,18,4,4,8,12,17,18,0.0499702
4,18,4,4,8,12,17,18,0.0499702
4,18,4,4,8,12,17,18,0.0249851
3,37,5,3,4,5,17,35,37,0.0149911
3,37,5,3,9,23,22,33,37,0.0149911
3,37,5,3,9,23,22,33,37,0.0299821
3,37,5,3,9,23,22,33,37,0.0299821
3,37,5,3,9,23,22,33,37,0.0149911
3,37,5,3,9,23,22,33,37,0.0299821
3,37,5,3,9,23,27,33,37,0.0149911
3,37,5,3,9,23,27,33,37,0.0449732
3,37,5,3,9,23,22,33,37,0.0149911
3,37,5,3,9,23,22,33,37,0.0149911
3,37,5,3,9,23,22,33,37,0.0149911
3,37,5,3,9,23,22,33,37,0.0299821
3,37,5,3,9,23,22,33,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0449732
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0299821
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,6,3,9,23,27,31,33,37,0.0149911
3,37,5,3,9,23,27,33,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0299821
3,37,6,3,9,23,27,31,33,37,0.0449732
3,37,6,3,9,23,27,31,33,37,0.0149911
3,37,6,3,9,23,27,31,33,37,0.0149911
3,37,6,3,9,23,27,31,33,37,0.0149911
3,37,5,3,9,23,22,33,37,0.0149911
3,37,6,3,9,23,27,31,33,37,0.0149911
3,37,5,3,9,23,22,33,37,0.0149911
3,37,5,3,9,23,22,33,37,0.0149911
3,37,6,3,9,23,27,31,33,37,0.0449732
3,37,5,3,9,23,27,33,37,0.0149911
3,37,5,3,9,23,22,33,37,0.0149911
3,37,5,3,9,23,27,33,37,0.0299821
3,37,6,3,9,23,27,31,33,37,0.0149911
3,37,5,3,9,23,27,33,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0449732
3,37,6,3,4,5,17,20,35,37,0.0299821
3,37,6,3,4,5,17,20,35,37,0.0299821
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0449732
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,5,3,4,5,17,35,37,0.0149911
3,37,5,3,4,5,17,35,37,0.0149911
3,37,5,3,4,5,17,35,37,0.0149911
3,37,5,3,9,23,27,33,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,5,3,4,5,17,35,37,0.0299821
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,6,3,9,23,27,31,33,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0299821
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0299821
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,6,3,9,23,27,31,33,37,0.0149911
3,37,5,3,4,5,17,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,5,3,9,23,22,33,37,0.0149911
3,37,5,3,9,23,27,33,37,0.0299821
3,37,5,3,4,5,17,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,5,3,4,5,17,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0299821
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,5,3,4,5,17,35,37,0.0299821
3,37,5,3,4,5,17,35,37,0.0149911
3,37,5,3,4,5,17,35,37,0.0149911
3,37,5,3,9,23,27,33,37,0.0149911
3,37,5,3,4,5,17,35,37,0.0149911
3,37,5,3,4,5,17,35,37,0.0149911
3,37,5,3,9,23,22,33,37,0.0149911
3,37,5,3,4,5,17,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,6,3,9,23,27,31,33,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,5,3,4,5,17,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,5,3,4,5,17,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,5,3,4,5,17,35,37,0.0149911
3,37,5,3,4,5,17,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,6,3,4,5,17,20,35,37,0.0149911
3,37,5,3,9,23,27,33,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,5,3,9,23,27,33,37,0.0449732
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,5,3,9,23,27,33,37,0.0149911
3,37,5,3,9,23,27,33,37,0.0149911
3,37,5,3,9,23,27,33,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,23,27,33,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0299821
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,5,3,9,23,27,33,37,0.0149911
3,37,5,3,9,23,27,33,37,0.0449732
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,5,3,9,23,27,33,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,5,3,9,23,27,33,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0299821
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0299821
3,37,8,3,2,1,7,24,30,27,33,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,8,3,6,10,11,24,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0299821
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0299821
3,37,8,3,2,1,7,24,30,27,33,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,6,3,9,23,27,31,33,37,0.0149911
3,37,8,3,2,1,7,24,30,27,33,37,0.0149911
3,37,9,3,2,1,7,11,24,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,8,3,6,10,11,24,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,27,33,37,0.0299821
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,8,3,2,1,7,24,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0299821
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,8,3,0,1,7,24,30,32,36,37,0.0149911
3,37,8,3,2,1,7,24,30,32,36,37,0.0149911
3,37,8,3,0,1,7,24,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,8,3,0,1,7,24,30,38,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,27,33,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,8,3,0,1,7,24,30,32,36,37,0.0149911
3,37,5,3,9,23,27,33,37,0.0149911
3,37,8,3,2,1,7,24,30,38,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,27,33,37,0.0149911
3,37,7,3,6,10,16,30,27,33,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,8,3,2,1,7,24,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,8,3,2,1,7,24,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,27,33,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,9,3,2,1,7,11,24,30,38,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0299821
3,37,7,3,6,10,16,30,27,33,37,0.0149911
3,37,7,3,6,10,16,30,27,33,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0299821
3,37,8,3,0,1,7,24,30,27,33,37,0.0149911
3,37,6,3,9,23,27,31,33,37,0.0149911
3,37,7,3,6,10,16,30,27,33,37,0.0149911
3,37,7,3,6,10,16,30,27,33,37,0.0149911
3,37,8,3,6,10,11,24,30,27,33,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,32,33,37,0.0149911
3,37,8,3,2,1,7,24,30,32,36,37,0.0149911
3,37,8,3,6,10,11,24,30,38,36,37,0.0149911
3,37,8,3,2,1,7,24,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,32,33,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,8,3,2,1,7,24,30,38,36,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,8,3,0,1,7,24,30,27,33,37,0.0149911
3,37,7,3,6,10,16,30,32,33,37,0.0149911
3,37,8,3,0,1,7,24,30,38,36,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,8,3,2,1,7,24,30,32,33,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,8,3,0,1,7,24,30,27,33,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,7,3,6,10,16,30,27,33,37,0.0149911
3,37,10,3,2,1,7,11,24,30,27,31,33,37,0.0149911
3,37,8,3,6,10,16,30,27,31,33,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,9,3,2,1,7,11,24,30,32,33,37,0.0149911
3,37,7,3,6,10,16,30,27,33,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,8,3,6,10,16,30,38,32,33,37,0.0149911
3,37,8,3,0,1,7,24,30,32,36,37,0.0149911
3,37,7,3,6,10,16,30,27,33,37,0.0149911
3,37,8,3,2,1,7,24,30,38,36,37,0.0149911
3,37,7,3,6,10,16,30,32,36,37,0.0149911
3,37,8,3,0,1,7,24,30,38,36,37,0.0149911
3,37,8,3,2,1,7,24,30,38,36,37,0.0149911
3,37,8,3,2,1,7,24,30,38,36,37,0.0149911
3,37,10,3,2,1,7,24,16,30,38,32,36,37,0.0149911
3,37,9,3,2,1,7,11,24,30,32,33,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,8,3,2,1,7,24,30,27,33,37,0.0149911
3,37,8,3,2,1,7,24,30,32,36,37,0.0149911
3,37,8,3,2,1,7,24,30,27,33,37,0.0149911
3,37,9,3,0,1,7,11,24,30,27,33,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,8,3,2,1,7,24,30,38,36,37,0.0149911
3,37,8,3,2,1,7,24,30,38,36,37,0.0149911
3,37,8,3,2,1,7,24,30,38,36,37,0.0149911
3,37,9,3,0,1,7,11,24,30,32,33,37,0.0149911
3,37,8,3,6,10,16,30,38,32,33,37,0.0149911
3,37,8,3,2,1,7,24,30,27,33,37,0.0149911
3,37,7,3,6,10,16,30,38,36,37,0.0149911
3,37,9,3,0,1,7,11,24,30,32,36,37,0.0149911
3,37,9,3,0,1,7,11,24,30,32,36,37,0.0149911
15,38,3,15,16,30,38,0.0449732
15,38,3,15,16,30,38,0.0899464
15,38,3,15,16,30,38,0.0899464
15,38,3,15,16,30,38,0.0899464
15,38,3,15,16,30,38,0.0449732
15,38,3,15,16,30,38,0.0899464
15,38,4,15,23,28,30,38,0.0449732
15,38,4,15,23,28,30,38,0.13492
15,38,4,15,23,28,30,38,0.0449732
15,38,4,15,23,28,30,38,0.0449732
15,38,4,15,22,33,32,38,0.359785
15,38,4,15,22,33,32,38,0.494705
15,38,4,15,22,33,32,38,0.314812
15,38,4,15,22,33,32,38,0.314812
15,38,4,15,22,33,36,38,0.0899464
15,38,4,15,23,28,30,38,0.0449732
15,38,4,15,22,33,36,38,0.13492
15,38,4,15,22,33,32,38,0.269839
15,38,4,15,22,33,32,38,0.404759
15,38,4,15,22,33,32,38,0.359785
15,38,4,15,23,28,30,38,0.179893
15,38,4,15,22,33,36,38,0.0899464
15,38,4,15,22,33,36,38,0.13492
15,38,4,15,22,33,36,38,0.0449732
15,38,4,15,22,33,32,38,0.674598
15,38,4,15,22,33,32,38,0.314812
15,38,4,15,22,33,36,38,0.269839
15,38,4,15,22,33,36,38,0.179893
15,38,4,15,22,33,36,38,0.179893
15,38,4,15,22,33,32,38,0.359785
15,38,4,15,22,33,32,38,0.359785
15,38,4,15,22,33,32,38,0.584651
15,38,4,15,22,27,30,38,0.0449732
15,38,4,15,22,27,30,38,0.0449732
15,38,4,15,22,33,36,38,0.269839
15,38,4,15,22,33,32,38,0.404759
15,38,4,15,22,33,36,38,0.179893
15,38,4,15,22,33,32,38,0.674598
15,38,4,15,22,33,36,38,0.13492
15,38,4,15,22,33,32,38,0.494705
15,38,4,15,22,33,36,38,0.269839
15,38,4,15,22,33,36,38,0.13492
15,38,4,15,22,33,32,38,0.269839
15,38,4,15,22,27,30,38,0.0449732
15,38,5,15,22,27,31,36,38,0.0449732
15,38,5,15,22,27,31,36,38,0.0449732
15,38,4,15,22,33,36,38,0.0449732
15,38,5,15,23,28,30,32,38,0.0899464
15,38,5,15,23,28,30,32,38,0.0449732
15,38,4,15,23,28,30,38,0.0899464
15,38,4,15,22,33,36,38,0.0899464
15,38,4,15,23,28,30,38,0.0899464
15,38,5,15,23,28,30,32,38,0.0449732
15,38,4,15,23,28,30,38,0.0449732
15,38,5,15,23,28,30,32,38,0.0449732
15,38,5,15,23,28,30,32,38,0.0899464
15,38,4,15,23,28,30,38,0.224866
15,38,5,15,23,28,30,32,38,0.0449732
15,38,4,15,23,28,30,38,0.13492
15,38,4,15,23,28,30,38,0.0899464
15,38,5,15,23,28,30,32,38,0.0899464
15,38,5,15,23,28,30,32,38,0.0449732
15,38,5,15,23,28,29,30,38,0.0449732
15,38,5,15,23,28,30,32,38,0.0899464
15,38,5,15,23,27,31,36,38,0.0449732
15,38,5,15,23,28,30,32,38,0.0449732
15,38,4,15,23,28,30,38,0.0449732
15,38,4,15,23,28,30,38,0.0449732
15,38,4,15,23,28,30,38,0.0899464
15,38,5,15,23,28,30,32,38,0.0449732
15,38,5,15,23,28,30,32,38,0.0449732
15,38,4,15,23,28,30,38,0.0899464
15,38,5,15,23,27,31,36,38,0.0449732
15,38,5,15,23,28,30,32,38,0.0449732
15,38,5,15,23,27,31,36,38,0.0449732
15,38,5,15,23,28,30,32,38,0.0449732
15,38,6,15,23,28,29,30,32,38,0.0449732
15,38,5,15,23,28,30,32,38,0.0449732
15,38,5,15,23,28,30,32,38,0.0449732
15,38,4,15,23,27,30,38,0.0449732
28,37,4,28,23,22,33,37,0.0499702
28,37,4,28,30,32,36,37,0.499702
28,37,4,28,29,27,33,37,0.299821
28,37,4,28,29,27,33,37,0.349791
28,37,4,28,29,27,33,37,0.399762
28,37,4,28,29,27,33,37,0.249851
28,37,4,28,29,27,33,37,0.349791
28,37,4,28,29,27,33,37,0.0999404
28,37,4,28,29,27,33,37,0.349791
28,37,4,28,29,27,33,37,0.399762
28,37,4,28,29,27,33,37,0.399762
28,37,4,28,29,27,33,37,0.249851
28,37,4,28,29,27,33,37,0.499702
28,37,5,28,29,27,31,33,37,0.0499702
28,37,5,28,29,27,31,33,37,0.0999404
28,37,5,28,29,27,31,33,37,0.0499702
28,37,5,28,29,27,31,33,37,0.0499702
28,37,4,28,29,27,33,37,0.349791
28,37,5,28,29,27,31,33,37,0.0999404
28,37,5,28,29,27,31,33,37,0.0999404
28,37,5,28,29,27,31,33,37,0.0999404
28,37,5,28,29,27,31,33,37,0.0999404
28,37,5,28,29,27,31,33,37,0.149911
28,37,5,28,29,27,31,33,37,0.0999404
28,37,4,28,29,27,33,37,0.349791
28,37,5,28,29,27,31,33,37,0.0999404
28,37,4,28,30,32,36,37,0.449732
28,37,4,28,30,32,36,37,0.249851
28,37,4,28,30,32,36,37,0.349791
28,37,5,28,29,27,31,33,37,0.149911
28,37,4,28,30,32,36,37,0.449732
28,37,4,28,30,32,36,37,0.299821
28,37,4,28,30,32,36,37,0.249851
28,37,4,28,30,32,36,37,0.399762
28,37,4,28,30,32,36,37,0.549672
28,37,4,28,30,32,36,37,0.499702
28,37,5,28,29,27,31,33,37,0.0499702
28,37,4,28,30,32,36,37,0.449732
28,37,4,28,30,32,36,37,0.299821
28,37,4,28,30,32,36,37,0.199881
28,37,4,28,30,32,36,37,0.249851
28,37,4,28,30,32,36,37,0.249851
28,37,4,28,29,27,33,37,0.249851
28,37,4,28,30,32,36,37,0.299821
28,37,4,28,30,38,36,37,0.0499702
28,37,5,28,30,38,32,36,37,0.0499702
28,37,4,28,30,38,36,37,0.0999404
28,37,5,28,29,27,31,33,37,0.0499702
28,37,4,28,30,38,36,37,0.0999404
28,37,5,28,29,27,31,33,37,0.0499702
28,37,4,28,30,38,36,37,0.0999404
28,37,4,28,29,27,33,37,0.0999404
28,37,4,28,30,38,36,37,0.199881
28,37,5,28,29,27,31,33,37,0.0999404
28,37,5,28,29,27,31,33,37,0.0499702
28,37,4,28,30,38,36,37,0.149911
28,37,4,28,30,38,36,37,0.0499702
28,37,4,28,30,38,36,37,0.0499702
28,37,4,28,30,38,36,37,0.0999404
28,37,5,28,30,38,32,36,37,0.0499702
28,37,4,28,29,27,33,37,0.0999404
28,37,5,28,29,27,31,33,37,0.0499702
28,37,5,28,29,27,31,33,37,0.0499702
28,37,4,28,30,38,36,37,0.0499702
28,37,5,28,30,38,32,36,37,0.0499702
28,37,4,28,30,27,33,37,0.0499702
28,37,5,28,30,38,32,36,37,0.0499702
28,37,5,28,29,27,31,33,37,0.0499702
28,37,5,28,29,27,31,33,37,0.0499702
28,37,5,28,30,38,32,36,37,0.0499702
28,37,4,28,30,38,36,37,0.0499702
28,3,3,28,23,9,3,0.464723
28,3,3,28,23,9,3,0.434741
28,3,3,28,23,9,3,0.269839
28,3,3,28,23,9,3,0.344794
28,3,3,28,23,9,3,0.194884
28,3,3,28,23,9,3,0.41975
28,3,3,28,23,9,3,0.359785
28,3,3,28,23,9,3,0.28483
28,3,4,28,23,9,6,3,0.0449732
28,3,4,28,23,9,6,3,0.13492
28,3,5,28,30,16,10,6,3,0.0149911
28,3,4,28,23,9,6,3,0.0299821
28,3,4,28,23,9,6,3,0.13492
28,3,4,28,23,9,6,3,0.0749553
28,3,4,28,23,9,6,3,0.0749553
28,3,4,28,23,9,6,3,0.0449732
28,3,4,28,23,9,6,3,0.0599642
28,3,4,28,23,9,6,3,0.0299821
28,3,5,28,30,16,10,6,3,0.0149911
28,3,4,28,23,9,6,3,0.0599642
28,3,4,28,23,9,6,3,0.0749553
28,3,4,28,23,9,6,3,0.0749553
28,3,4,28,23,9,6,3,0.0449732
28,3,4,28,23,9,6,3,0.0149911
28,3,4,28,23,9,6,3,0.0449732
28,3,4,28,23,9,6,3,0.0749553
28,3,5,28,23,16,10,6,3,0.0149911
28,3,5,28,23,16,10,6,3,0.0149911
28,3,5,28,23,16,10,6,3,0.0149911
28,3,5,28,23,16,10,6,3,0.0149911
28,3,5,28,30,16,10,6,3,0.0149911
28,3,5,28,23,16,10,6,3,0.0149911
28,3,5,28,23,16,10,6,3,0.0149911
28,3,5,28,30,16,10,6,3,0.0149911
28,3,5,28,30,16,10,6,3,0.0149911
28,3,5,28,30,16,10,6,3,0.0149911
28,3,5,28,30,16,10,6,3,0.0149911
28,3,5,28,23,16,10,6,3,0.0149911
28,3,5,28,30,16,10,6,3,0.0149911
28,3,5,28,23,16,10,6,3,0.0149911
28,3,6,28,23,15,14,8,4,3,0.0149911
28,3,5,28,23,16,10,6,3,0.0149911
4,30,5,4,8,14,15,16,30,0.0199881
4,30,5,4,3,6,10,16,30,0.0799523
4,30,5,4,3,6,10,16,30,0.0599642
