source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length,number_of_reused_paths
1,2,67,398.72,6142,0.064917,2,2.5,2,2
5,7,68,1451.93,22366,0.064917,2,3.5,3,2
4,1,69,1693.62,26089,0.064917,1,1,1,1
9,7,70,622.489,9589,0.064917,1,1,1,1
8,0,71,69.8507,1076,0.064917,1,3,3,1
1,5,72,590.355,9094,0.064917,1,1,1,1
3,2,73,909.617,14012,0.064917,1,3,3,1
2,5,74,939.414,14471,0.064917,1,1,1,1
11,4,75,1738.41,26779,0.064917,1,2,2,1
10,9,76,1697.12,26143,0.064917,1,1,1,1
8,10,77,563.869,8686,0.064917,3,5.66667,5,1
7,2,78,27587.7,424969,0.064917,4,4.5,4,1
10,11,79,1050.23,16178,0.064917,3,5,5,2
3,1,80,222.276,3424,0.064917,2,3,3,2
9,11,81,257.201,3962,0.064917,4,5,4,2
9,5,82,216.693,3338,0.064917,3,3.66667,3,1
3,7,83,496.745,7652,0.064917,2,2.5,2,1
10,6,84,877.483,13517,0.064917,1,2,2,1
11,9,85,402.94,6207,0.064917,4,5,4,1
1,10,86,169.044,2604,0.064917,2,4,4,1
1,0,87,139.312,2146,0.064917,1,1,1,1
7,3,88,419.299,6459,0.064917,2,2.5,2,1
2,6,89,2189.91,33734,0.064917,1,2,2,1
2,4,90,21401.4,329673,0.064917,2,3.5,3,1
10,1,91,2683.6,41339,0.064917,3,4,4,2
0,7,92,65.9556,1016,0.064917,1,3,3,1
11,0,93,128.665,1982,0.064917,1,2,2,1
2,9,94,233.831,3602,0.064917,3,5.66667,4,1
10,0,95,60.5026,932,0.064917,3,5,5,2
0,4,96,113.864,1754,0.064917,1,2,2,1
5,1,97,520.374,8016,0.064917,1,1,1,1
1,9,98,141.13,2174,0.064917,3,3.66667,3,3
0,10,99,16.1643,249,0.064917,3,5,5,2
3,4,100,496.55,7649,0.064917,1,2,2,1
6,5,101,246.685,3800,0.064917,1,1,1,1
0,1,102,74.0054,1140,0.064917,1,1,1,1
2,11,103,1421.42,21896,0.064917,1,2,2,1
9,6,104,130.223,2006,0.064917,2,2.5,2,1
3,9,105,1431.42,22050,0.064917,2,1.5,1,1
4,9,106,40.8977,630,0.064917,3,3,2,2
4,8,107,444.032,6840,0.064917,1,3,3,1
4,2,108,838.273,12913,0.064917,3,3.33333,3,1
5,4,109,954.409,14702,0.064917,2,2,2,1
4,6,110,131.522,2026,0.064917,1,1,1,1
7,1,111,2887.77,44484,0.064917,2,3.5,2,1
7,11,112,4621.89,71197,0.064917,2,4.5,3,1
3,10,113,420.013,6470,0.064917,1,1,1,1
10,7,114,2367.39,36468,0.064917,1,2,2,1
1,3,115,218.121,3360,0.064917,2,3,3,2
1,6,116,157.683,2429,0.064917,2,2,2,2
10,5,117,1918.62,29555,0.064917,1,3,3,1
8,11,118,3114.72,47980,0.064917,1,1,1,1
9,1,119,61.9957,955,0.064917,3,4,3,2
8,4,120,2142.13,32998,0.064917,1,3,3,1
0,8,121,74.5896,1149,0.064917,1,3,3,1
11,2,122,2245.93,34597,0.064917,1,2,2,1
6,2,123,507.326,7815,0.064917,1,2,2,1
5,9,124,135.936,2094,0.064917,2,3.5,3,1
0,3,125,26.9405,415,0.064917,2,4,4,2
2,7,126,24963.5,385991,0.0646739,3,4.66667,4,2
8,5,127,569.517,8773,0.064917,2,2.5,2,2
3,8,128,400.992,6177,0.064917,3,4.66667,4,2
6,0,129,48.3631,745,0.064917,2,3,3,2
9,10,130,398.525,6139,0.064917,1,1,1,1
8,3,131,505.357,11677,0.043278,3,4.66667,4,2
