source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length,number_of_reused_paths
7,5,50,786.649,11906,0.0660716,2,3.5,3,2
5,3,51,711.657,10771,0.0660716,1,2,2,1
11,5,52,664.35,10055,0.0660716,1,2,2,1
9,4,53,190.484,2883,0.0660716,2,2.5,2,2
1,4,54,3704.44,56067,0.0660716,1,1,1,1
8,1,55,1188.69,17991,0.0660716,2,2.5,2,2
4,3,56,96.0681,1454,0.0660716,1,2,2,1
0,2,57,206.672,3128,0.0660716,2,3.5,3,2
1,7,58,4560,69016,0.0660716,4,4.25,2,4
7,4,59,10675.9,161581,0.0660716,1,1,1,1
3,11,60,679.877,10290,0.0660716,2,4,4,2
2,1,61,2427.27,36737,0.0660716,2,2.5,2,2
5,0,62,131.615,1992,0.0660716,1,2,2,1
6,1,63,132.209,2001,0.0660716,2,2,2,2
4,11,64,997.351,15095,0.0660716,1,2,2,1
11,10,65,523.948,7930,0.0660716,2,5,5,2
11,1,66,1685.02,25503,0.0660716,1,1,1,1
1,2,67,405.812,6142,0.0660716,2,2.5,2,2
5,7,68,1477.76,22366,0.0660716,4,3.75,3,3
4,1,69,1723.74,26089,0.0660716,1,1,1,1
9,7,70,633.561,9589,0.0660716,1,1,1,1
8,0,71,71.0931,1076,0.0660716,2,3.5,3,2
1,5,72,600.855,9094,0.0660716,1,1,1,1
3,2,73,925.795,14012,0.0660716,1,3,3,1
2,5,74,956.122,14471,0.0660716,2,2.5,1,1
11,4,75,1769.33,26779,0.0660716,2,3,2,1
10,9,76,1727.31,26143,0.0660716,1,1,1,1
8,10,77,573.898,8686,0.0660716,2,5.5,5,2
7,2,78,28078.4,424969,0.0660716,5,4.8,4,4
10,11,79,1068.91,16178,0.0660716,3,5,5,3
3,1,80,226.229,3424,0.0660716,3,3.33333,3,2
9,11,81,261.776,3962,0.0660716,4,5,4,2
9,5,82,220.547,3338,0.0660716,3,3.66667,3,2
3,7,83,505.58,7652,0.0660716,2,2.5,2,2
10,6,84,893.09,13517,0.0660716,1,2,2,1
11,9,85,410.106,6207,0.0660716,3,5,4,2
1,10,86,172.05,2604,0.0660716,2,4,4,1
1,0,87,141.79,2146,0.0660716,1,1,1,1
7,3,88,426.757,6459,0.0660716,2,2.5,2,2
2,6,89,2228.86,33734,0.0660716,2,3.5,2,1
2,4,90,21782,329673,0.0660716,3,3.33333,3,3
10,1,91,2731.33,41339,0.0660716,3,4,4,3
0,7,92,67.1288,1016,0.0660716,3,4.66667,3,3
11,0,93,130.954,1982,0.0660716,1,2,2,1
2,9,94,237.99,3602,0.0660716,4,6.5,4,3
10,0,95,61.5787,932,0.0660716,3,5,5,3
0,4,96,115.89,1754,0.0660716,2,3,2,2
5,1,97,529.63,8016,0.0660716,1,1,1,1
1,9,98,143.64,2174,0.0660716,3,3.66667,3,2
0,10,99,16.4518,249,0.0660716,3,5,5,2
3,4,100,505.382,7649,0.0660716,2,2.5,2,1
6,5,101,251.072,3800,0.0660716,2,2,1,1
0,1,102,75.3216,1140,0.0660716,1,1,1,1
2,11,103,1446.7,21896,0.0660716,1,2,2,1
9,6,104,132.54,2006,0.0660716,1,2,2,1
3,9,105,1456.88,22050,0.0660716,2,1.5,1,2
4,9,106,41.6251,630,0.0660716,2,2.5,2,2
4,8,107,451.93,6840,0.0660716,1,3,3,1
4,2,108,853.183,12913,0.0660716,3,3.33333,3,3
5,4,109,971.385,14702,0.0660716,2,2,2,2
4,6,110,133.861,2026,0.0660716,1,1,1,1
7,1,111,2939.13,44484,0.0660716,3,4.33333,2,2
7,11,112,4704.1,71197,0.0660716,3,5.33333,3,2
3,10,113,427.483,6470,0.0660716,1,1,1,1
10,7,114,2409.5,36468,0.0660716,1,2,2,1
1,3,115,222.001,3360,0.0660716,2,3,3,2
1,6,116,160.488,2429,0.0660716,2,2,2,2
10,5,117,1952.75,29555,0.0660716,2,4,3,1
8,11,118,3170.12,47980,0.0660716,1,1,1,1
9,1,119,63.0984,955,0.0660716,3,3.66667,3,2
8,4,120,2180.23,32998,0.0660716,3,4,3,3
0,8,121,75.9163,1149,0.0660716,1,3,3,1
11,2,122,2285.88,34597,0.0660716,1,2,2,1
6,2,123,516.35,7815,0.0660716,2,3.5,2,2
5,9,124,138.354,2094,0.0660716,1,3,3,1
0,3,125,27.4197,415,0.0660716,2,4,4,2
2,7,126,24085.7,385991,0.0623996,8,6,4,3
8,5,127,579.646,8773,0.0660716,2,2.5,2,2
3,8,128,408.124,6177,0.0660716,3,4.66667,4,3
6,0,129,49.2233,745,0.0660716,2,3,3,2
9,10,130,405.614,6139,0.0660716,1,1,1,1
8,3,131,0,11677,0,4,5,4,4
